63.988,181.389,-4.482,0.041,NaN,NaN
64.488,179.141,-4.507,-0.051,NaN,NaN
64.988,176.895,-4.476,0.063,NaN,NaN
65.488,174.649,-4.508,-0.065,NaN,NaN
65.988,172.405,-4.47,0.078,NaN,NaN
66.488,170.158,-4.517,-0.096,NaN,NaN
66.988,167.918,-4.444,0.146,NaN,NaN
67.488,165.67,-4.545,-0.201,NaN,NaN
67.988,163.428,-4.424,0.242,NaN,NaN
68.488,161.182,-4.56,-0.273,NaN,NaN
68.881,159.419,-4.429,0.334,NaN,NaN
69.381,157.176,-4.541,-0.223,NaN,NaN
69.711,155.691,-4.458,0.25,NaN,NaN
70.211,153.446,-4.522,-0.126,NaN,NaN
70.711,151.204,-4.447,0.15,NaN,NaN
71.211,148.96,-4.527,-0.162,NaN,NaN
71.63,147.078,-4.445,0.197,NaN,NaN
72.03,145.289,-4.514,-0.173,NaN,NaN
72.53,143.047,-4.452,0.124,NaN,NaN
73.03,140.806,-4.514,-0.124,NaN,NaN
73.53,138.565,-4.45,0.129,NaN,NaN
74.03,136.321,-4.525,-0.15,NaN,NaN
74.53,134.081,-4.435,0.179,NaN,NaN
75.03,131.839,-4.536,-0.203,NaN,NaN
75.53,129.6,-4.419,0.235,NaN,NaN
76.03,127.357,-4.551,-0.265,NaN,NaN
76.418,125.615,-4.424,0.329,NaN,NaN
76.763,124.073,-4.509,-0.248,NaN,NaN
77.263,121.834,-4.447,0.124,NaN,NaN
77.763,119.592,-4.519,-0.145,NaN,NaN
78.263,117.354,-4.432,0.174,NaN,NaN
78.763,115.112,-4.536,-0.206,NaN,NaN
79.222,113.064,-4.403,0.29,NaN,NaN
79.455,112.03,-4.469,-0.282,NaN,NaN
79.823,110.382,-4.482,-0.037,NaN,NaN
80.323,108.144,-4.471,0.022,NaN,NaN
80.823,105.905,-4.484,-0.025,NaN,NaN
81.323,103.669,-4.46,0.047,NaN,NaN
81.823,101.43,-4.495,-0.07,NaN,NaN
82.323,99.193,-4.454,0.083,NaN,NaN
82.823,96.957,-4.488,-0.069,NaN,NaN
83.323,94.72,-4.46,0.056,NaN,NaN
83.823,92.482,-4.491,-0.061,NaN,NaN
84.323,90.247,-4.45,0.081,NaN,NaN
84.823,88.009,-4.503,-0.105,NaN,NaN
85.323,85.775,-4.433,0.14,NaN,NaN
85.787,83.7,-4.508,-0.163,NaN,NaN
86.287,81.466,-4.43,0.156,NaN,NaN
86.787,79.23,-4.514,-0.167,NaN,NaN
87.287,76.996,-4.42,0.188,NaN,NaN
87.787,74.759,-4.528,-0.217,NaN,NaN
88.287,72.528,-4.399,0.259,NaN,NaN
88.708,70.648,-4.519,-0.286,NaN,NaN
89.123,68.793,-4.429,0.219,NaN,NaN
89.538,66.944,-4.491,-0.15,NaN,NaN
90.038,64.712,-4.438,0.105,NaN,NaN
90.393,63.131,-4.47,-0.088,NaN,NaN
90.658,61.947,-4.466,0.013,NaN,NaN
90.904,60.846,-4.463,0.014,NaN,NaN
91.404,58.612,-4.472,-0.018,NaN,NaN
91.904,56.38,-4.458,0.028,NaN,NaN
92.404,54.146,-4.477,-0.039,NaN,NaN
92.904,51.915,-4.446,0.063,NaN,NaN
93.347,49.942,-4.478,-0.071,NaN,NaN
93.834,47.764,-4.45,0.057,NaN,NaN
94.334,45.531,-4.483,-0.067,NaN,NaN
94.834,43.3,-4.443,0.08,NaN,NaN
95.334,41.068,-4.482,-0.079,NaN,NaN
95.834,38.838,-4.439,0.086,NaN,NaN
96.334,36.605,-4.492,-0.104,NaN,NaN
96.834,34.377,-4.422,0.14,NaN,NaN
97.334,32.144,-4.51,-0.177,NaN,NaN
97.834,29.916,-4.403,0.215,NaN,NaN
98.334,27.683,-4.53,-0.254,NaN,NaN
98.797,25.622,-4.379,0.325,NaN,NaN
99.135,24.121,-4.494,-0.341,NaN,NaN
99.635,21.893,-4.417,0.154,NaN,NaN
100.135,19.663,-4.504,-0.174,NaN,NaN
100.635,17.436,-4.404,0.2,NaN,NaN
101.051,15.59,-4.484,-0.191,NaN,NaN
101.349,14.256,-4.448,0.119,NaN,NaN
101.849,12.029,-4.462,-0.027,NaN,NaN
102.349,9.8,-4.451,0.021,NaN,NaN
102.849,7.572,-4.464,-0.027,NaN,NaN
103.349,5.343,-4.448,0.033,NaN,NaN
103.849,3.116,-4.461,-0.026,NaN,NaN
104.349,0.889,-4.449,0.023,NaN,NaN
104.549,0,-4.452,-0.013,NaN,NaN
